18.798828125,1000,binary-search,R,Scheme
23.92578125,1000,binary-search,R,Scheme
6.8359375,1000,binary-search,R,Scheme
7.8125,1000,binary-search,R,Scheme
10.986328125,1000,binary-search,R,Scheme
12.939453125,1000,binary-search,R,Scheme
7.080078125,1000,binary-search,R,Scheme
14.892578125,1000,binary-search,R,Scheme
14.892578125,1000,binary-search,R,Scheme
13.916015625,1000,binary-search,R,Scheme
14.16015625,2000,binary-search,R,Scheme
55.908203125,2000,binary-search,R,Scheme
13.18359375,2000,binary-search,R,Scheme
12.939453125,2000,binary-search,R,Scheme
13.916015625,2000,binary-search,R,Scheme
14.16015625,2000,binary-search,R,Scheme
16.845703125,2000,binary-search,R,Scheme
13.18359375,2000,binary-search,R,Scheme
13.916015625,2000,binary-search,R,Scheme
62.01171875,2000,binary-search,R,Scheme
20.01953125,3000,binary-search,R,Scheme
20.01953125,3000,binary-search,R,Scheme
20.01953125,3000,binary-search,R,Scheme
55.17578125,3000,binary-search,R,Scheme
19.04296875,3000,binary-search,R,Scheme
114.013671875,3000,binary-search,R,Scheme
95.947265625,3000,binary-search,R,Scheme
32.958984375,3000,binary-search,R,Scheme
20.01953125,3000,binary-search,R,Scheme
27.099609375,3000,binary-search,R,Scheme
74.21875,4000,binary-search,R,Scheme
23.92578125,4000,binary-search,R,Scheme
25.146484375,4000,binary-search,R,Scheme
23.92578125,4000,binary-search,R,Scheme
23.92578125,4000,binary-search,R,Scheme
106.93359375,4000,binary-search,R,Scheme
31.982421875,4000,binary-search,R,Scheme
25.87890625,4000,binary-search,R,Scheme
48.095703125,4000,binary-search,R,Scheme
22.94921875,4000,binary-search,R,Scheme
103.02734375,5000,binary-search,R,Scheme
29.052734375,5000,binary-search,R,Scheme
193.115234375,5000,binary-search,R,Scheme
95.947265625,5000,binary-search,R,Scheme
66.162109375,5000,binary-search,R,Scheme
38.0859375,5000,binary-search,R,Scheme
186.03515625,5000,binary-search,R,Scheme
112.79296875,5000,binary-search,R,Scheme
29.052734375,5000,binary-search,R,Scheme
30.029296875,5000,binary-search,R,Scheme
34.912109375,6000,binary-search,R,Scheme
109.86328125,6000,binary-search,R,Scheme
35.15625,6000,binary-search,R,Scheme
175.048828125,6000,binary-search,R,Scheme
34.912109375,6000,binary-search,R,Scheme
83.0078125,6000,binary-search,R,Scheme
134.033203125,6000,binary-search,R,Scheme
166.015625,6000,binary-search,R,Scheme
121.09375,6000,binary-search,R,Scheme
36.865234375,6000,binary-search,R,Scheme
40.0390625,7000,binary-search,R,Scheme
41.015625,7000,binary-search,R,Scheme
43.9453125,7000,binary-search,R,Scheme
41.9921875,7000,binary-search,R,Scheme
110.107421875,7000,binary-search,R,Scheme
40.0390625,7000,binary-search,R,Scheme
295.8984375,7000,binary-search,R,Scheme
41.015625,7000,binary-search,R,Scheme
41.015625,7000,binary-search,R,Scheme
41.015625,7000,binary-search,R,Scheme
162.109375,8000,binary-search,R,Scheme
327.880859375,8000,binary-search,R,Scheme
292.96875,8000,binary-search,R,Scheme
47.8515625,8000,binary-search,R,Scheme
137.939453125,8000,binary-search,R,Scheme
232.177734375,8000,binary-search,R,Scheme
48.828125,8000,binary-search,R,Scheme
57.861328125,8000,binary-search,R,Scheme
133.056640625,8000,binary-search,R,Scheme
48.095703125,8000,binary-search,R,Scheme
53.955078125,9000,binary-search,R,Scheme
54.931640625,9000,binary-search,R,Scheme
280.029296875,9000,binary-search,R,Scheme
343.017578125,9000,binary-search,R,Scheme
71.044921875,9000,binary-search,R,Scheme
53.955078125,9000,binary-search,R,Scheme
239.990234375,9000,binary-search,R,Scheme
168.9453125,9000,binary-search,R,Scheme
54.931640625,9000,binary-search,R,Scheme
232.91015625,9000,binary-search,R,Scheme
314.94140625,10000,binary-search,R,Scheme
322.998046875,10000,binary-search,R,Scheme
60.05859375,10000,binary-search,R,Scheme
60.05859375,10000,binary-search,R,Scheme
452.880859375,10000,binary-search,R,Scheme
166.015625,10000,binary-search,R,Scheme
342.041015625,10000,binary-search,R,Scheme
62.01171875,10000,binary-search,R,Scheme
62.01171875,10000,binary-search,R,Scheme
312.01171875,10000,binary-search,R,Scheme
66.89453125,11000,binary-search,R,Scheme
67.138671875,11000,binary-search,R,Scheme
380.859375,11000,binary-search,R,Scheme
433.837890625,11000,binary-search,R,Scheme
67.138671875,11000,binary-search,R,Scheme
247.802734375,11000,binary-search,R,Scheme
378.173828125,11000,binary-search,R,Scheme
65.91796875,11000,binary-search,R,Scheme
84.9609375,11000,binary-search,R,Scheme
66.89453125,11000,binary-search,R,Scheme
72.021484375,12000,binary-search,R,Scheme
479.00390625,12000,binary-search,R,Scheme
392.08984375,12000,binary-search,R,Scheme
72.021484375,12000,binary-search,R,Scheme
72.021484375,12000,binary-search,R,Scheme
72.998046875,12000,binary-search,R,Scheme
208.0078125,12000,binary-search,R,Scheme
72.021484375,12000,binary-search,R,Scheme
146.97265625,12000,binary-search,R,Scheme
511.962890625,12000,binary-search,R,Scheme
77.880859375,13000,binary-search,R,Scheme
78.125,13000,binary-search,R,Scheme
432.12890625,13000,binary-search,R,Scheme
560.05859375,13000,binary-search,R,Scheme
91.064453125,13000,binary-search,R,Scheme
272.94921875,13000,binary-search,R,Scheme
78.125,13000,binary-search,R,Scheme
130.859375,13000,binary-search,R,Scheme
78.857421875,13000,binary-search,R,Scheme
377.9296875,13000,binary-search,R,Scheme
83.0078125,14000,binary-search,R,Scheme
83.984375,14000,binary-search,R,Scheme
261.962890625,14000,binary-search,R,Scheme
322.998046875,14000,binary-search,R,Scheme
83.984375,14000,binary-search,R,Scheme
161.865234375,14000,binary-search,R,Scheme
240.966796875,14000,binary-search,R,Scheme
85.9375,14000,binary-search,R,Scheme
542.96875,14000,binary-search,R,Scheme
84.228515625,14000,binary-search,R,Scheme
549.072265625,15000,binary-search,R,Scheme
88.8671875,15000,binary-search,R,Scheme
575.927734375,15000,binary-search,R,Scheme
762.20703125,15000,binary-search,R,Scheme
565.91796875,15000,binary-search,R,Scheme
303.955078125,15000,binary-search,R,Scheme
89.84375,15000,binary-search,R,Scheme
91.064453125,15000,binary-search,R,Scheme
88.8671875,15000,binary-search,R,Scheme
257.8125,15000,binary-search,R,Scheme
94.970703125,16000,binary-search,R,Scheme
96.923828125,16000,binary-search,R,Scheme
95.947265625,16000,binary-search,R,Scheme
96.923828125,16000,binary-search,R,Scheme
361.083984375,16000,binary-search,R,Scheme
96.923828125,16000,binary-search,R,Scheme
94.970703125,16000,binary-search,R,Scheme
95.947265625,16000,binary-search,R,Scheme
242.1875,16000,binary-search,R,Scheme
95.21484375,16000,binary-search,R,Scheme
102.05078125,17000,binary-search,R,Scheme
103.02734375,17000,binary-search,R,Scheme
102.05078125,17000,binary-search,R,Scheme
103.02734375,17000,binary-search,R,Scheme
103.02734375,17000,binary-search,R,Scheme
738.037109375,17000,binary-search,R,Scheme
679.931640625,17000,binary-search,R,Scheme
161.865234375,17000,binary-search,R,Scheme
306.15234375,17000,binary-search,R,Scheme
887.939453125,17000,binary-search,R,Scheme
509.033203125,18000,binary-search,R,Scheme
843.994140625,18000,binary-search,R,Scheme
126.953125,18000,binary-search,R,Scheme
110.107421875,18000,binary-search,R,Scheme
574.951171875,18000,binary-search,R,Scheme
108.154296875,18000,binary-search,R,Scheme
110.107421875,18000,binary-search,R,Scheme
238.037109375,18000,binary-search,R,Scheme
108.88671875,18000,binary-search,R,Scheme
583.984375,18000,binary-search,R,Scheme
329.1015625,19000,binary-search,R,Scheme
114.990234375,19000,binary-search,R,Scheme
144.04296875,19000,binary-search,R,Scheme
218.017578125,19000,binary-search,R,Scheme
130.859375,19000,binary-search,R,Scheme
899.90234375,19000,binary-search,R,Scheme
129.8828125,19000,binary-search,R,Scheme
917.96875,19000,binary-search,R,Scheme
301.025390625,19000,binary-search,R,Scheme
245.1171875,19000,binary-search,R,Scheme
140.869140625,20000,binary-search,R,Scheme
140.13671875,20000,binary-search,R,Scheme
445.068359375,20000,binary-search,R,Scheme
232.177734375,20000,binary-search,R,Scheme
136.962890625,20000,binary-search,R,Scheme
149.90234375,20000,binary-search,R,Scheme
178.955078125,20000,binary-search,R,Scheme
285.888671875,20000,binary-search,R,Scheme
923.095703125,20000,binary-search,R,Scheme
122.0703125,20000,binary-search,R,Scheme
126.953125,21000,binary-search,R,Scheme
125.9765625,21000,binary-search,R,Scheme
251.953125,21000,binary-search,R,Scheme
371.09375,21000,binary-search,R,Scheme
139.16015625,21000,binary-search,R,Scheme
176.025390625,21000,binary-search,R,Scheme
324.951171875,21000,binary-search,R,Scheme
974.853515625,21000,binary-search,R,Scheme
1023.92578125,21000,binary-search,R,Scheme
133.056640625,21000,binary-search,R,Scheme
269.04296875,22000,binary-search,R,Scheme
138.916015625,22000,binary-search,R,Scheme
153.076171875,22000,binary-search,R,Scheme
436.03515625,22000,binary-search,R,Scheme
779.052734375,22000,binary-search,R,Scheme
137.939453125,22000,binary-search,R,Scheme
535.888671875,22000,binary-search,R,Scheme
472.900390625,22000,binary-search,R,Scheme
218.017578125,22000,binary-search,R,Scheme
138.916015625,22000,binary-search,R,Scheme
148.92578125,23000,binary-search,R,Scheme
356.201171875,23000,binary-search,R,Scheme
1030.029296875,23000,binary-search,R,Scheme
770.99609375,23000,binary-search,R,Scheme
390.869140625,23000,binary-search,R,Scheme
173.095703125,23000,binary-search,R,Scheme
813.96484375,23000,binary-search,R,Scheme
391.845703125,23000,binary-search,R,Scheme
140.13671875,23000,binary-search,R,Scheme
181.884765625,23000,binary-search,R,Scheme
650.87890625,24000,binary-search,R,Scheme
1163.0859375,24000,binary-search,R,Scheme
500.0,24000,binary-search,R,Scheme
145.99609375,24000,binary-search,R,Scheme
150.146484375,24000,binary-search,R,Scheme
151.123046875,24000,binary-search,R,Scheme
456.0546875,24000,binary-search,R,Scheme
177.001953125,24000,binary-search,R,Scheme
153.076171875,24000,binary-search,R,Scheme
149.90234375,24000,binary-search,R,Scheme
161.1328125,25000,binary-search,R,Scheme
156.005859375,25000,binary-search,R,Scheme
416.015625,25000,binary-search,R,Scheme
1174.072265625,25000,binary-search,R,Scheme
157.958984375,25000,binary-search,R,Scheme
161.865234375,25000,binary-search,R,Scheme
181.15234375,25000,binary-search,R,Scheme
156.982421875,25000,binary-search,R,Scheme
155.029296875,25000,binary-search,R,Scheme
149.90234375,25000,binary-search,R,Scheme
159.912109375,26000,binary-search,R,Scheme
158.935546875,26000,binary-search,R,Scheme
159.912109375,26000,binary-search,R,Scheme
1083.984375,26000,binary-search,R,Scheme
156.982421875,26000,binary-search,R,Scheme
360.107421875,26000,binary-search,R,Scheme
849.12109375,26000,binary-search,R,Scheme
1035.15625,26000,binary-search,R,Scheme
156.005859375,26000,binary-search,R,Scheme
913.0859375,26000,binary-search,R,Scheme
164.0625,27000,binary-search,R,Scheme
160.888671875,27000,binary-search,R,Scheme
249.0234375,27000,binary-search,R,Scheme
195.068359375,27000,binary-search,R,Scheme
336.181640625,27000,binary-search,R,Scheme
918.212890625,27000,binary-search,R,Scheme
187.98828125,27000,binary-search,R,Scheme
172.119140625,27000,binary-search,R,Scheme
462.890625,27000,binary-search,R,Scheme
166.015625,27000,binary-search,R,Scheme
171.142578125,28000,binary-search,R,Scheme
168.9453125,28000,binary-search,R,Scheme
171.875,28000,binary-search,R,Scheme
1115.966796875,28000,binary-search,R,Scheme
1383.056640625,28000,binary-search,R,Scheme
179.931640625,28000,binary-search,R,Scheme
1124.0234375,28000,binary-search,R,Scheme
173.095703125,28000,binary-search,R,Scheme
175.048828125,28000,binary-search,R,Scheme
1202.880859375,28000,binary-search,R,Scheme
796.142578125,29000,binary-search,R,Scheme
993.1640625,29000,binary-search,R,Scheme
514.892578125,29000,binary-search,R,Scheme
926.025390625,29000,binary-search,R,Scheme
314.94140625,29000,binary-search,R,Scheme
1371.09375,29000,binary-search,R,Scheme
174.072265625,29000,binary-search,R,Scheme
499.0234375,29000,binary-search,R,Scheme
1442.138671875,29000,binary-search,R,Scheme
174.072265625,29000,binary-search,R,Scheme
1574.951171875,30000,binary-search,R,Scheme
1212.158203125,30000,binary-search,R,Scheme
179.931640625,30000,binary-search,R,Scheme
715.8203125,30000,binary-search,R,Scheme
184.814453125,30000,binary-search,R,Scheme
187.01171875,30000,binary-search,R,Scheme
257.080078125,30000,binary-search,R,Scheme
182.12890625,30000,binary-search,R,Scheme
1399.169921875,30000,binary-search,R,Scheme
186.03515625,30000,binary-search,R,Scheme
188.96484375,31000,binary-search,R,Scheme
808.10546875,31000,binary-search,R,Scheme
198.974609375,31000,binary-search,R,Scheme
758.056640625,31000,binary-search,R,Scheme
1211.9140625,31000,binary-search,R,Scheme
1179.931640625,31000,binary-search,R,Scheme
343.994140625,31000,binary-search,R,Scheme
187.98828125,31000,binary-search,R,Scheme
189.208984375,31000,binary-search,R,Scheme
1138.916015625,31000,binary-search,R,Scheme
199.951171875,32000,binary-search,R,Scheme
197.998046875,32000,binary-search,R,Scheme
223.14453125,32000,binary-search,R,Scheme
280.029296875,32000,binary-search,R,Scheme
205.810546875,32000,binary-search,R,Scheme
202.1484375,32000,binary-search,R,Scheme
723.14453125,32000,binary-search,R,Scheme
196.044921875,32000,binary-search,R,Scheme
218.017578125,32000,binary-search,R,Scheme
191.89453125,32000,binary-search,R,Scheme
202.880859375,33000,binary-search,R,Scheme
949.951171875,33000,binary-search,R,Scheme
1509.033203125,33000,binary-search,R,Scheme
198.974609375,33000,binary-search,R,Scheme
197.998046875,33000,binary-search,R,Scheme
853.02734375,33000,binary-search,R,Scheme
787.109375,33000,binary-search,R,Scheme
747.0703125,33000,binary-search,R,Scheme
202.880859375,33000,binary-search,R,Scheme
202.1484375,33000,binary-search,R,Scheme
1294.921875,34000,binary-search,R,Scheme
208.984375,34000,binary-search,R,Scheme
906.005859375,34000,binary-search,R,Scheme
2062.98828125,34000,binary-search,R,Scheme
217.041015625,34000,binary-search,R,Scheme
206.0546875,34000,binary-search,R,Scheme
208.984375,34000,binary-search,R,Scheme
1156.982421875,34000,binary-search,R,Scheme
1157.958984375,34000,binary-search,R,Scheme
217.041015625,34000,binary-search,R,Scheme
225.09765625,35000,binary-search,R,Scheme
243.896484375,35000,binary-search,R,Scheme
241.943359375,35000,binary-search,R,Scheme
307.861328125,35000,binary-search,R,Scheme
266.11328125,35000,binary-search,R,Scheme
734.130859375,35000,binary-search,R,Scheme
217.041015625,35000,binary-search,R,Scheme
213.134765625,35000,binary-search,R,Scheme
1404.052734375,35000,binary-search,R,Scheme
410.15625,35000,binary-search,R,Scheme
222.16796875,36000,binary-search,R,Scheme
394.04296875,36000,binary-search,R,Scheme
1326.171875,36000,binary-search,R,Scheme
1554.931640625,36000,binary-search,R,Scheme
250.0,36000,binary-search,R,Scheme
242.919921875,36000,binary-search,R,Scheme
1269.04296875,36000,binary-search,R,Scheme
1434.08203125,36000,binary-search,R,Scheme
266.11328125,36000,binary-search,R,Scheme
567.138671875,36000,binary-search,R,Scheme
1604.00390625,37000,binary-search,R,Scheme
1880.126953125,37000,binary-search,R,Scheme
764.892578125,37000,binary-search,R,Scheme
265.13671875,37000,binary-search,R,Scheme
247.0703125,37000,binary-search,R,Scheme
625.9765625,37000,binary-search,R,Scheme
1055.908203125,37000,binary-search,R,Scheme
273.92578125,37000,binary-search,R,Scheme
2033.935546875,37000,binary-search,R,Scheme
613.037109375,37000,binary-search,R,Scheme
568.115234375,38000,binary-search,R,Scheme
275.146484375,38000,binary-search,R,Scheme
1993.896484375,38000,binary-search,R,Scheme
268.06640625,38000,binary-search,R,Scheme
1470.947265625,38000,binary-search,R,Scheme
241.943359375,38000,binary-search,R,Scheme
247.0703125,38000,binary-search,R,Scheme
237.060546875,38000,binary-search,R,Scheme
319.091796875,38000,binary-search,R,Scheme
442.138671875,38000,binary-search,R,Scheme
245.1171875,39000,binary-search,R,Scheme
1067.87109375,39000,binary-search,R,Scheme
593.994140625,39000,binary-search,R,Scheme
245.849609375,39000,binary-search,R,Scheme
250.0,39000,binary-search,R,Scheme
1146.97265625,39000,binary-search,R,Scheme
571.044921875,39000,binary-search,R,Scheme
252.9296875,39000,binary-search,R,Scheme
250.0,39000,binary-search,R,Scheme
1708.0078125,39000,binary-search,R,Scheme
299.8046875,40000,binary-search,R,Scheme
914.0625,40000,binary-search,R,Scheme
1713.8671875,40000,binary-search,R,Scheme
652.099609375,40000,binary-search,R,Scheme
1820.068359375,40000,binary-search,R,Scheme
2051.025390625,40000,binary-search,R,Scheme
923.095703125,40000,binary-search,R,Scheme
1932.12890625,40000,binary-search,R,Scheme
357.177734375,40000,binary-search,R,Scheme
483.154296875,40000,binary-search,R,Scheme
262.20703125,41000,binary-search,R,Scheme
1320.80078125,41000,binary-search,R,Scheme
263.916015625,41000,binary-search,R,Scheme
261.962890625,41000,binary-search,R,Scheme
1066.89453125,41000,binary-search,R,Scheme
1108.88671875,41000,binary-search,R,Scheme
316.89453125,41000,binary-search,R,Scheme
519.04296875,41000,binary-search,R,Scheme
366.943359375,41000,binary-search,R,Scheme
270.01953125,41000,binary-search,R,Scheme
334.9609375,42000,binary-search,R,Scheme
263.916015625,42000,binary-search,R,Scheme
583.0078125,42000,binary-search,R,Scheme
1482.91015625,42000,binary-search,R,Scheme
259.033203125,42000,binary-search,R,Scheme
2277.83203125,42000,binary-search,R,Scheme
303.955078125,42000,binary-search,R,Scheme
2226.07421875,42000,binary-search,R,Scheme
328.857421875,42000,binary-search,R,Scheme
2204.833984375,42000,binary-search,R,Scheme
1163.0859375,43000,binary-search,R,Scheme
275.87890625,43000,binary-search,R,Scheme
1195.068359375,43000,binary-search,R,Scheme
277.099609375,43000,binary-search,R,Scheme
378.173828125,43000,binary-search,R,Scheme
277.099609375,43000,binary-search,R,Scheme
2050.78125,43000,binary-search,R,Scheme
274.90234375,43000,binary-search,R,Scheme
2517.08984375,43000,binary-search,R,Scheme
331.0546875,43000,binary-search,R,Scheme
2215.8203125,44000,binary-search,R,Scheme
352.05078125,44000,binary-search,R,Scheme
327.880859375,44000,binary-search,R,Scheme
313.96484375,44000,binary-search,R,Scheme
331.0546875,44000,binary-search,R,Scheme
360.107421875,44000,binary-search,R,Scheme
2525.146484375,44000,binary-search,R,Scheme
328.857421875,44000,binary-search,R,Scheme
2444.091796875,44000,binary-search,R,Scheme
303.955078125,44000,binary-search,R,Scheme
899.169921875,45000,binary-search,R,Scheme
281.982421875,45000,binary-search,R,Scheme
2676.025390625,45000,binary-search,R,Scheme
2411.865234375,45000,binary-search,R,Scheme
1814.94140625,45000,binary-search,R,Scheme
447.021484375,45000,binary-search,R,Scheme
471.19140625,45000,binary-search,R,Scheme
786.865234375,45000,binary-search,R,Scheme
974.12109375,45000,binary-search,R,Scheme
666.015625,45000,binary-search,R,Scheme
326.171875,46000,binary-search,R,Scheme
1570.068359375,46000,binary-search,R,Scheme
302.001953125,46000,binary-search,R,Scheme
428.955078125,46000,binary-search,R,Scheme
2241.943359375,46000,binary-search,R,Scheme
445.068359375,46000,binary-search,R,Scheme
310.05859375,46000,binary-search,R,Scheme
2190.185546875,46000,binary-search,R,Scheme
323.974609375,46000,binary-search,R,Scheme
2404.052734375,46000,binary-search,R,Scheme
1384.033203125,47000,binary-search,R,Scheme
2613.037109375,47000,binary-search,R,Scheme
358.88671875,47000,binary-search,R,Scheme
316.162109375,47000,binary-search,R,Scheme
2226.07421875,47000,binary-search,R,Scheme
309.08203125,47000,binary-search,R,Scheme
2350.09765625,47000,binary-search,R,Scheme
1686.03515625,47000,binary-search,R,Scheme
651.85546875,47000,binary-search,R,Scheme
324.951171875,47000,binary-search,R,Scheme
329.1015625,48000,binary-search,R,Scheme
2035.15625,48000,binary-search,R,Scheme
1092.041015625,48000,binary-search,R,Scheme
364.013671875,48000,binary-search,R,Scheme
319.82421875,48000,binary-search,R,Scheme
1385.986328125,48000,binary-search,R,Scheme
1831.0546875,48000,binary-search,R,Scheme
340.8203125,48000,binary-search,R,Scheme
397.94921875,48000,binary-search,R,Scheme
2431.15234375,48000,binary-search,R,Scheme
1663.0859375,49000,binary-search,R,Scheme
342.041015625,49000,binary-search,R,Scheme
1247.0703125,49000,binary-search,R,Scheme
428.955078125,49000,binary-search,R,Scheme
357.91015625,49000,binary-search,R,Scheme
347.900390625,49000,binary-search,R,Scheme
1112.060546875,49000,binary-search,R,Scheme
344.970703125,49000,binary-search,R,Scheme
351.07421875,49000,binary-search,R,Scheme
358.88671875,49000,binary-search,R,Scheme
